data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
4589677,454,MAW412,412,"14 November 2018",2018,1,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Civilians (Malawi)",,7,57,"Eastern Africa",Malawi,Southern,Thyolo,"TA Nchilamwela",Thyolo,-16.0667,35.1333,1,"Nyasa Times (Malawi)",National,"On 14 November, Malawi Police in Thyolo swiftly rescued a murder suspect from the jaws of mob justice, as the mob was moving towards him to kill after setting his house ablaze.",0,1552576432,MWI
4589678,454,MAW413,413,"14 November 2018",2018,1,Riots,"Violent demonstration","Rioters (Malawi)","Students (Malawi)",5,"Police Forces of Malawi (2014-)",,1,15,"Eastern Africa",Malawi,Southern,Zomba,"Zomba City",Zomba,-15.3833,35.3333,1,"Nyasa Times (Malawi)",National,"On 14 November, Malawi Police in Zomba fired teargas to disperse Zomba Police Secondary School students, who were demonstrating against management's decision to expel about 150 students who were not selected to the institution. The students blocked the road between Police College main entrance and the boys' hostel where they were stoning vehicles.",0,1552576432,MWI
4590554,454,MAW411,411,"11 November 2018",2018,1,"Violence against civilians",Attack,"DPP: Democratic Progressive Party",,3,"Civilians (Malawi)","UTM: United Transformation Movement",7,37,"Eastern Africa",Malawi,Central,Salima,"TA Karonga",Salima,-13.7196,34.4018,1,"Nyasa Times (Malawi)",National,"On 11 November, at least 10 UTM party supporters were injured, one seriously, after they were ambushed at Mlambe Trading Centre in Salima. Democratic Progressive Party (DPP) members are reported to have emerged from a nearby bush and attacked the unsuspecting supporters.",0,1552576433,MWI
4595250,454,MAW410,410,"25 October 2018",2018,1,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Civilians (Malawi)",,7,57,"Eastern Africa",Malawi,Northern,Mzimba,"Mzimba Boma",Ekwendeni,-11.3685,33.8809,1,Malawi24,National,"On 25 October, people at Ekwendeni Trading Centre beat to death a farm owner in what appears to be a mob attack following the killing of his tenant.",1,1552576439,MWI
4597003,454,MAW409,409,"17 October 2018",2018,1,Protests,"Protest with intervention","Protesters (Malawi)",,6,"Police Forces of Malawi (2014-)",,1,16,"Eastern Africa",Malawi,Central,Salima,"TA Karonga",Salima,-13.7196,34.4018,1,"Malawi News Agency",National,"On 17 October, police in Salima arrested eight bicycle taxi operators who were part of a group that protested on the premises of the district council against the council collecting annual license fees.",0,1552576441,MWI
4599815,454,MAW408,408,"07 October 2018",2018,1,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Civilians (Malawi)",,7,57,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,Malawi24,National,"On 7 October, an angry mob at Mbayani in Blantyre beat to death a 33-year-old man for hacking his ex-lover in an attempt to kill her.",1,1552576444,MWI
5280345,454,MAW407,407,"03 October 2018",2018,2,Protests,"Peaceful protest","Protesters (International)","Protesters (United States)",6,,,0,60,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,"Nyasa Times (Malawi)",International,"On 3 October, at least seven Americans resident in Malawi held a peaceful protest as the convoy of the US First Lady Melania Trump passed by at Area 30 in the capital city Lilongwe.",0,1561469182,MWI
4602953,454,MAW406,406,"25 September 2018",2018,1,Riots,"Violent demonstration","Rioters (Malawi)","Students (Malawi)",5,,,0,50,"Eastern Africa",Malawi,Central,Kasungu,"Kasungu Boma",Kasungu,-13.0333,33.4833,1,Malawi24,National,"On 25 September, students went on rampage at Mziza Mission Secondary School, damaging, burning and stealing school property.",0,1552576447,MWI
5280344,454,MAW405,405,"21 September 2018",2018,1,Protests,"Peaceful protest","Protesters (Malawi)",,6,,,0,60,"Eastern Africa",Malawi,Northern,Mzimba,"TA Chindi",Mzuzu,-11.45,33.5833,1,AFP,International,"On 21 September. Several hundred anti-graft activists took to the streets of ""Malawi's biggest cities"" (coded as Lilongwe, Blantyre and Mzuzu) to protest against alleged corruption in the government of President Peter Mutharika.",0,1561469182,MWI
5280343,454,MAW404,404,"21 September 2018",2018,1,Protests,"Peaceful protest","Protesters (Malawi)",,6,,,0,60,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,AFP,International,"On 21 September. Several hundred anti-graft activists took to the streets of ""Malawi's biggest cities"" (coded as Lilongwe, Blantyre and Mzuzu) to protest against alleged corruption in the government of President Peter Mutharika.",0,1561469182,MWI
5280342,454,MAW403,403,"21 September 2018",2018,1,Protests,"Peaceful protest","Protesters (Malawi)",,6,,,0,60,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,AFP,International,"On 21 September. Several hundred anti-graft activists took to the streets of ""Malawi's biggest cities"" (coded as Lilongwe, Blantyre and Mzuzu) to protest against alleged corruption in the government of President Peter Mutharika.",0,1561469182,MWI
5280341,454,MAW402,402,"06 September 2018",2018,1,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Police Forces of Malawi (2014-)","Civilians (Burundi); Labour Group (Burundi)",1,15,"Eastern Africa",Malawi,Central,Nkhotakota,"Nkhotakota Boma",Nkhotakota,-12.9292,34.2972,1,"Nyasa Times (Malawi)",National,"On 6 September, two police officers have been injured as they were controlling an irate mob targeting a Burundian trader whom they accused of organising young men to have same sex.",0,1561469182,MWI
4612925,454,MAW401,401,"19 August 2018",2018,1,Riots,"Mob violence","Rioters (Malawi)",,5,"Civilians (Malawi)","UTM: United Transformation Movement",7,57,"Eastern Africa",Malawi,Southern,Mangochi,"TA Mponda",Mangochi,-14.4667,35.2667,1,Malawi24,National,"On 19 August, two United Transformation Movement (UTM) vehicles were damaged in Mangochi in what appears to be a case of political sabotage.",0,1552576461,MWI
4617739,454,MAW400,400,"01 August 2018",2018,2,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Civilians (Malawi)",,7,57,"Eastern Africa",Malawi,Southern,Chiradzulu,"Chiradzulu Boma",Chiradzulu,-15.6746,35.1407,1,Malawi24,National,"On 1 August, residents from Chiradzulu have demolished three houses after guards at Chikale Estate killed a man over cutting trees.",0,1552576467,MWI
4622296,454,MAW398,398,"15 July 2018",2018,1,Riots,"Mob violence","Rioters (Malawi)",,5,"Civilians (Malawi)","Government of Malawi (2014-)",7,57,"Eastern Africa",Malawi,Northern,Chitipa,"TA Mwabulambya",Chitipa,-9.7167,33.2667,1,Malawi24,National,"On 15 July, angry community members in Chitipa set on fire a councillor's vehicle after the politician hit a cyclist dead.",0,1552576473,MWI
5280338,454,MAW399,399,"12 July 2018",2018,1,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Civilians (Burundi)",,7,57,"Eastern Africa",Malawi,Central,Ntcheu,"Ntcheu Boma",Ntcheu,-14.8167,34.6333,1,"Nyasa Times (Malawi)",National,"On 12 July, a Burundian man was assaulted to death and later his body set on fire in Ntcheu by angry mob who suspected him and other business persons of buying human body parts for cultism to acquire wealth in the area.",1,1561469182,MWI
5280337,454,MAW397,397,"29 June 2018",2018,1,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Civilians (Malawi)",,7,57,"Eastern Africa",Malawi,Southern,Mangochi,"TA Mponda",Chimwala,-14.6386,35.1833,2,"Nyasa Times (Malawi)",National,"On 29 June, an angry mob on stoned to death unidentified man at Ntanje Village in Chimwala area in Mangochi while another escaped when the two were spotted pushing a motor bike suspected to have been stolen.",1,1561469182,MWI
4630031,454,MAW396,396,"15 June 2018",2018,1,Protests,"Peaceful protest","Protesters (Malawi)",,6,,,0,60,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,Malawi24,National,"On 15 June, a green march took place in Blantyre over awareness of plastic.",0,1552576482,MWI
4633404,454,MAW395,395,"01 June 2018",2018,1,Protests,"Peaceful protest","Protesters (Malawi)","DPP: Democratic Progressive Party",6,,,0,60,"Eastern Africa",Malawi,Southern,Mulanje,"Mulanje Boma",Mulanje,-16.0333,35.5,1,Malawi24,National,"On 1 June, Democratic Progressive Party (DPP) supporters protested in Mulanje against legislator Patricia Kaliati for supporting Vice President Saulos Chilima as the party's candidate in next year's elections.",0,1552576678,MWI
4634085,454,MAW394,394,"30 May 2018",2018,2,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Civilians (Malawi)",,7,57,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,Malawi24,National,"On 30 May, an angry mob in the commercial city of Blantyre has demolished eight houses belonging to murder suspects.",0,1552576679,MWI
4639449,454,MAW392,392,"09 May 2018",2018,1,Riots,"Mob violence","Rioters (Malawi)",,5,"Police Forces of Malawi (2014-)",,1,15,"Eastern Africa",Malawi,Northern,Rumphi,"Rumphi Boma",Rumphi,-11.0167,33.8667,1,Malawi24,National,"On 9 May, residents at Bolero in Rumphi damaged shops and property owned by foreign nationals after a Rwandan shop owner strangled his watchman to death. Police rushed to the scene to control the riots and during their operation nine police officers sustained various injuries.",0,1552576685,MWI
4639230,454,MAW393,393,"09 May 2018",2018,1,Protests,"Peaceful protest","Protesters (Malawi)","DPP: Democratic Progressive Party",6,,,0,60,"Eastern Africa",Malawi,Southern,Mulanje,"Mulanje Boma",Mulanje,-16.0333,35.5,1,Malawi24,National,"On 9 May, Democratic Progressive Party (DPP) supporters in Mulanje South marched to show their dissatisfaction with their Member of Parliament Bon Kalindo.",0,1552576685,MWI
4639617,454,MAW391,391,"08 May 2018",2018,1,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Civilians (Malawi)",,7,57,"Eastern Africa",Malawi,Northern,Karonga,"Karonga Town",Karonga,-9.9333,33.9333,2,Malawi24,National,"On 8 May, police in Karonga district rescued a man when a mob wanted to kill him on witchcraft suspicion.",0,1552576685,MWI
4641036,454,MAW390,390,"02 May 2018",2018,1,Riots,"Mob violence","Rioters (Malawi)",,5,"Police Forces of Malawi (2014-)",,1,15,"Eastern Africa",Malawi,Southern,Neno,"TA Ngozi",Zalewa,-15.4434,34.8638,1,Malawi24,National,"On 2 May, angry villagers clashed with police in Zalewa as they wanted the police to release to them a man suspected of killing a bicycle taxi operator so that they should administer mob justice. They damaged the police station and blocked the road that passes through Zalewa.",0,1552576687,MWI
5280335,454,MAW389,389,"27 April 2018",2018,1,Protests,"Peaceful protest","Protesters (Malawi)","MCP: Malawi Congress Party",6,,,0,60,"Eastern Africa",Malawi,Southern,Zomba,"Zomba City",Zomba,-15.3833,35.3333,1,"Nyasa Times (Malawi)",International,"On 27 April, civil society organised uncommon anti-government protests in Lilongwe, Karonga, Mruru and Zomba. Members of the MCP joined the protest.",0,1561469182,MWI
5280334,454,MAW388,388,"27 April 2018",2018,1,Protests,"Peaceful protest","Protesters (Malawi)","MCP: Malawi Congress Party",6,,,0,60,"Eastern Africa",Malawi,Northern,Mzimba,"TA Chindi",Mzuzu,-11.45,33.5833,1,"Nyasa Times (Malawi)",International,"On 27 April, civil society organised uncommon anti-government protests in Lilongwe, Karonga, Mruru and Zomba. Members of the MCP joined the protest.",0,1561469182,MWI
5280333,454,MAW387,387,"27 April 2018",2018,1,Protests,"Peaceful protest","Protesters (Malawi)","MCP: Malawi Congress Party",6,,,0,60,"Eastern Africa",Malawi,Northern,Karonga,"Karonga Town",Karonga,-9.9333,33.9333,1,"Nyasa Times (Malawi)",International,"On 27 April, civil society organised uncommon anti-government protests in Lilongwe, Karonga, Mruru and Zomba. Members of the MCP joined the protest.",0,1561469182,MWI
5280332,454,MAW386,386,"27 April 2018",2018,1,Protests,"Peaceful protest","Protesters (Malawi)","MCP: Malawi Congress Party",6,,,0,60,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,"Nyasa Times (Malawi)",International,"On 27 April, civil society organised uncommon anti-government protests in Lilongwe, Karonga, Mruru and Zomba. Members of the MCP joined the protest.",0,1561469182,MWI
5280331,454,MAW385,385,"26 April 2018",2018,1,Protests,"Peaceful protest","Protesters (Malawi)","DPP: Democratic Progressive Party",6,,,0,60,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,"Nyasa Times (Malawi)",International,"On 26 April, the ruling DPP party held a protest in Blantyre in support of the President.",0,1561469182,MWI
4643591,454,MAW384,384,"23 April 2018",2018,1,Riots,"Violent demonstration","Rioters (Malawi)","Students (Malawi)",5,,,0,50,"Eastern Africa",Malawi,Central,Kasungu,"Kasungu Boma",Kasungu,-13.0333,33.4833,1,Malawi24,National,"On 23 April, students from a School in Kasungu protested and stormed the district's municipal offices in protest against the council's decision to sell a football ground that belong to the school. They threw stones on property in protest.",0,1552576690,MWI
4644813,454,MAW383,383,"18 April 2018",2018,1,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Civilians (Malawi)",,7,57,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,Malawi24,National,"On 18 April, a mob killed a man believed to have molested a woman in Lilongwe.",1,1552576692,MWI
5280330,454,MAW382,382,"10 April 2018",2018,2,"Violence against civilians",Attack,"DPP: Democratic Progressive Party",,3,"Civilians (Malawi)","MCP: Malawi Congress Party",7,37,"Eastern Africa",Malawi,Southern,Mulanje,"Mulanje Boma",Mulanje,-16.0333,35.5,1,"Nyasa Times (Malawi)",International,"Before the elections of 10 April, members of the MCP political party were injured in politial violence in Mulanje in an attack by members of the Democratic Progressive Party. One person went to hospital.",0,1561469182,MWI
4648225,454,MAW381,381,"05 April 2018",2018,1,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Unidentified Armed Group (Malawi)",,3,35,"Eastern Africa",Malawi,Central,Mchinji,"Mchinji Boma",Mchinji,-13.7984,32.8802,1,Malawi24,National,"On 5 April, police in Mchinji have instituted investigations over the death of an armed robber who was murdered by an angry mob.",1,1552576696,MWI
